# evolve: q=0.2 e0=0.5 Vx0=0 Vy0=0 varpi0=0 xi=[0.510826,10] chandrasekhar=integral
xi a_over_ah e sig_e Vx sig_Vx Vy sig_Vy varpi sig_varpi t sig_t x sig_x y sig_y C_xx C_xy C_yy C_VxVx C_VxVy C_VyVy
1.220669932727861e+00 2.950324488092528e-01 5.656639903362899e-01 8.548624644615690e-04 -2.121814597882693e-03 1.345354015837950e-04 2.572107558552468e-03 1.141492548038647e-04 -1.301268196956501e+00 4.824533447362477e-02 1.074134489669867e-01 7.588247490005598e-05 -3.335017901377814e-04 4.972451967707389e-06 9.686248043162274e-05 5.107454996758522e-06 2.472527857115708e-11 5.962316838504651e-12 2.608609654391359e-11 1.809977427931298e-08 1.162837725193435e-08 1.303005237227763e-08
1.235767031968094e+00 2.906117683403893e-01 5.673734104297560e-01 8.581466459643252e-04 -2.039462569367340e-03 1.366231958080861e-04 2.626986825633923e-03 1.109877414640687e-04 -1.328305432756680e+00 4.788836757722242e-02 1.105384738738716e-01 7.707514088789227e-05 -3.400041082609292e-04 5.203979315487219e-06 1.049856057165385e-04 5.291252362195493e-06 2.708140071601883e-11 7.691373711969981e-12 2.799735156043939e-11 1.866589763281464e-08 1.165804701394650e-08 1.231827875529495e-08
1.252091714042043e+00 2.859061370842894e-01 5.692279213004723e-01 8.616664866156273e-04 -1.947114219685627e-03 1.394445833994365e-04 2.688303393374390e-03 1.080805132454677e-04 -1.357982058731315e+00 4.769071214747581e-02 1.139654471177095e-01 7.837605505841710e-05 -3.468358937847267e-04 5.482090791807417e-06 1.140932939231592e-04 5.497323024410012e-06 3.005331944961968e-11 9.850931701461287e-12 3.022056043470843e-11 1.944479183944239e-08 1.153430648585781e-08 1.168139734340372e-08
1.268786719751003e+00 2.811725560209460e-01 5.711337587478574e-01 8.682563670198790e-04 -1.846176055997010e-03 1.430024163268183e-04 2.749103348112465e-03 1.056345103950844e-04 -1.388672137128922e+00 4.769553694167004e-02 1.175221491229184e-01 7.985569952930960e-05 -3.535843862364077e-04 5.795569393487179e-06 1.237652510027403e-04 5.712554699937461e-06 3.358862459472535e-11 1.237008809634392e-11 3.263328119977757e-11 2.044969107530867e-08 1.131065927967916e-08 1.115864978640920e-08
1.280109704419651e+00 2.780068002055431e-01 5.724362559026536e-01 8.749605279931458e-04 -1.771194090033312e-03 1.447907263745553e-04 2.785141264260059e-03 1.029494518038785e-04 -1.409398252810389e+00 4.771607762144022e-02 1.199645873056234e-01 8.093619512323670e-05 -3.580028663921074e-04 6.024734373708593e-06 1.305247967698409e-04 5.859639070139606e-06 3.629742427374588e-11 1.425627083966563e-11 3.433537003230654e-11 2.096435444407133e-08 1.107067695419727e-08 1.059858962671910e-08
1.291565726702161e+00 2.748401215114910e-01 5.737633444280617e-01 8.820897369267364e-04 -1.690663102285098e-03 1.458793082535944e-04 2.816869458635475e-03 9.923081559724665e-05 -1.430235607427688e+00 4.773706233642018e-02 1.224608832777564e-01 8.202935588081779e-05 -3.623244781087235e-04 6.269946564987522e-06 1.375179901261766e-04 6.008247069950102e-06 3.931222992779883e-11 1.630458276303762e-11 3.609903285356399e-11 2.128077257654720e-08 1.074235263938788e-08 9.846754764094770e-09
1.303150994984883e+00 2.716743982536738e-01 5.751154593052984e-01 8.894347434721789e-04 -1.605495251232127e-03 1.464297309024197e-04 2.844182040295020e-03 9.474280284922132e-05 -1.451153999167544e+00 4.775712790910514e-02 1.250114324645455e-01 8.309429746813609e-05 -3.665284789718229e-04 6.530917556304050e-06 1.447384512993382e-04 6.157059863218527e-06 4.265288412724047e-11 1.851137531710349e-11 3.790938615925655e-11 2.144166609215505e-08 1.033706604187693e-08 8.976198691726420e-09
1.314925699311551e+00 2.684942718073713e-01 5.765005386932300e-01 8.969257611221868e-04 -1.516230719695009e-03 1.467627681367525e-04 2.867206882704693e-03 9.000791600170601e-05 -1.472245907979906e+00 4.777514761822165e-02 1.276309881159257e-01 8.411821369886683e-05 -3.706175072582552e-04 6.808585499830097e-06 1.522201687694836e-04 6.305375015589314e-06 4.635683650849665e-11 2.088422240383041e-11 3.975775408721794e-11 2.153931011116218e-08 9.864938623874710e-09 8.101424942970166e-09
1.326959819644204e+00 2.652825433552773e-01 5.779278847943038e-01 9.046272809712785e-04 -1.423416912811196e-03 1.472278382726568e-04 2.886125662568616e-03 8.569125636294647e-05 -1.493627814966579e+00 4.779027245704111e-02 1.303371943473765e-01 8.511775190518344e-05 -3.745951433872647e-04 7.104280884369967e-06 1.600060739783015e-04 6.452563827108142e-06 5.047080688402452e-11 2.343361797642222e-11 4.163557994290446e-11 2.167603636243958e-08 9.336207657680738e-09 7.342991417060214e-09
1.339326571043034e+00 2.620220624234987e-01 5.794074551276729e-01 9.127380367991428e-04 -1.327713984896063e-03 1.480916193985467e-04 2.901186167561219e-03 8.242230203955715e-05 -1.515430895382135e+00 4.780203437605070e-02 1.331492805667257e-01 8.614028769461012e-05 -3.784630140843527e-04 7.419787473595948e-06 1.681442974112184e-04 6.598173269349601e-06 5.505324615333135e-11 2.617179875240228e-11 4.353589049235960e-11 2.193112773608402e-08 8.761949057370512e-09 6.793435873499985e-09
1.352055298220255e+00 2.587079917725714e-01 5.809447113775855e-01 9.222563788456699e-04 -1.231511168241972e-03 1.491943822337474e-04 2.912894755098216e-03 8.024428647780494e-05 -1.537762279040777e+00 4.780981246626251e-02 1.360775211014934e-01 8.720595859618526e-05 -3.822082331431505e-04 7.756316094527264e-06 1.766575738900769e-04 6.741687789872157e-06 6.016043935822265e-11 2.910143626915264e-11 4.545035425611133e-11 2.225896369010951e-08 8.162783333098585e-09 6.439145512332029e-09
1.362798537174380e+00 2.559435063503967e-01 5.822552640921584e-01 9.312306582445895e-04 -1.155991272809552e-03 1.496802608642106e-04 2.920927835740889e-03 7.802959110608679e-05 -1.556674045652277e+00 4.781436502347321e-02 1.385769709143358e-01 8.809980088381849e-05 -3.851907065275313e-04 8.049729541429702e-06 1.839485438793787e-04 6.858244978445246e-06 6.479814569016604e-11 3.165307897252329e-11 4.703552418436943e-11 2.240418049237814e-08 7.683190877885328e-09 6.088617088183097e-09
1.373591148942319e+00 2.531960601803650e-01 5.835840046582953e-01 9.400384023087941e-04 -1.084977607805295e-03 1.496851849362262e-04 2.927903543715036e-03 7.502386317603869e-05 -1.575770574431658e+00 4.781863170863333e-02 1.411142682702955e-01 8.898798387693855e-05 -3.880326062000493e-04 8.352915960566884e-06 1.913688506869042e-04 6.971455625103887e-06 6.977120504429300e-11 3.428566953785966e-11 4.860119353279263e-11 2.240565458939224e-08 7.226580407365374e-09 5.628580045856974e-09
1.384586076750460e+00 2.504274360795979e-01 5.849498421774203e-01 9.484368592384104e-04 -1.016792795254911e-03 1.493570352416925e-04 2.934380336336265e-03 7.139256823767489e-05 -1.595345998742032e+00 4.782359582726183e-02 1.437267519181350e-01 8.985185092477458e-05 -3.907770490056111e-04 8.670044991906539e-06 1.990265136994225e-04 7.082801900046044e-06 7.516968016168366e-11 3.703572124148037e-11 5.016608275529585e-11 2.230752397618819e-08 6.782560391983543e-09 5.096898799571065e-09
1.395859328026324e+00 2.476201579725147e-01 5.863623220369001e-01 9.561397738268544e-04 -9.502915678030470e-04 1.489907061940982e-04 2.940827061620906e-03 6.768550685864899e-05 -1.615557533786370e+00 4.783081560842329e-02 1.464347388727516e-01 9.068605961720548e-05 -3.934396358778670e-04 9.003327299636853e-06 2.069815185243011e-04 7.192550259781980e-06 8.105990246438622e-11 3.992318101821383e-11 5.173277923948983e-11 2.219823053221608e-08 6.344642906198524e-09 4.581327838712220e-09
1.407539926728139e+00 2.447446328977651e-01 5.878375556019159e-01 9.629227952001153e-04 -8.839390223253024e-04 1.489314043046456e-04 2.947722407811012e-03 6.467238343780118e-05 -1.636655532383866e+00 4.784263912941528e-02 1.492723368624883e-01 9.151865732104352e-05 -3.960413817518444e-04 9.356824199597921e-06 2.153361095874536e-04 7.301196241559303e-06 8.755015910218128e-11 4.298302061954724e-11 5.330746655775968e-11 2.218056318815381e-08 5.904790273590712e-09 4.182517179525981e-09
1.419858592934197e+00 2.417481993836949e-01 5.894044458078376e-01 9.686062046565057e-04 -8.154856377097504e-04 1.494781432610541e-04 2.955596810683313e-03 6.311363004954165e-05 -1.659073174804106e+00 4.786243628035471e-02 1.523003111189431e-01 9.242268019533989e-05 -3.986138573884976e-04 9.738308927214051e-06 2.242734897976012e-04 7.409904780775686e-06 9.483466076185688e-11 4.627916583005085e-11 5.490668886016238e-11 2.234371531277222e-08 5.451669195506538e-09 3.983330298030407e-09
1.424196362049583e+00 2.407018226218477e-01 5.899584491964710e-01 9.702303470723398e-04 -7.914962018589154e-04 1.498305466232810e-04 2.958566325793630e-03 6.300271802223606e-05 -1.667004818151648e+00 4.787164310824683e-02 1.533752446419230e-01 9.276280600219731e-05 -3.994775484402037e-04 9.874749801587400e-06 2.274521470377218e-04 7.446734575597057e-06 9.751068364395040e-11 4.745538168267816e-11 5.545385583939269e-11 2.244919270143118e-08 5.293921284778463e-09 3.969342478189388e-09
1.436157324208164e+00 2.378399467438555e-01 5.914861723965859e-01 9.682130256773672e-04 -7.225966558713923e-04 1.507249296517305e-04 2.968825300314101e-03 6.287244161821990e-05 -1.688895987663503e+00 4.790183582776911e-02 1.563621521509317e-01 9.383477717447297e-05 -4.017399537014484e-04 1.025665295276385e-05 2.363035439755796e-04 7.544387746445628e-06 1.051989297934394e-10 5.073691154933609e-11 5.691778646871894e-11 2.271800441851912e-08 4.868384462471894e-09 3.952943915036470e-09
1.446483751100229e+00 2.353965474266387e-01 5.928015607371669e-01 9.650163671590413e-04 -6.589978425009996e-04 1.512027350735417e-04 2.980062081750320e-03 6.159544681767687e-05 -1.707768348823816e+00 4.793033836708178e-02 1.589676344698988e-01 9.481172751674553e-05 -4.035404343376463e-04 1.059337663238619e-05 2.440530775636075e-04 7.624152827011819e-06 1.122196284755858e-10 5.360643338607035e-11 5.812770632963230e-11 2.286226709371964e-08 4.488444619176617e-09 3.793999068669260e-09
1.456983012413954e+00 2.329379866835140e-01 5.941343877856274e-01 9.610699900762316e-04 -5.911362051556720e-04 1.513815004823703e-04 2.992588911078909e-03 5.916223909556236e-05 -1.726913425424732e+00 4.795938709518662e-02 1.616422540132793e-01 9.580086613481532e-05 -4.052127438811829e-04 1.094263779261643e-05 2.520402631115959e-04 7.700460017475576e-06 1.197413218603973e-10 5.654755589188867e-11 5.929708448073995e-11 2.291635868829389e-08 4.080528442173606e-09 3.500170534800487e-09
1.467873248667466e+00 2.304149998722239e-01 5.955113185646390e-01 9.565294495805709e-04 -5.181227309517938e-04 1.514187773547471e-04 3.005605256136754e-03 5.598839629164835e-05 -1.746712648298192e+00 4.798767706743211e-02 1.644438451057026e-01 9.679245707715248e-05 -4.067669471344198e-04 1.131221174809756e-05 2.604426639932300e-04 7.773778069349037e-06 1.279661346337964e-10 5.961088321467996e-11 6.043162547149205e-11 2.292764613560646e-08 3.629627838411634e-09 3.134700519310662e-09
1.479254954035059e+00 2.278073521208046e-01 5.969442424260679e-01 9.517157223237670e-04 -4.398651679073201e-04 1.515533922230809e-04 3.018026950748133e-03 5.287173590395631e-05 -1.767332360490839e+00 4.801382830871261e-02 1.674019279644041e-01 9.778867069738094e-05 -4.081840236172020e-04 1.170616296298094e-05 2.693523410864683e-04 7.843178065216095e-06 1.370342513158666e-10 6.281100010706598e-11 6.151544216268690e-11 2.296843069432298e-08 3.127456449041759e-09 2.795420457497702e-09
1.491142944136265e+00 2.251152143327993e-01 5.984347408366968e-01 9.471920885252258e-04 -3.570476260308901e-04 1.520071782727830e-04 3.028463458038492e-03 5.083573524783948e-05 -1.788785695803675e+00 4.803687205464544e-02 1.705247898653120e-01 9.881874180114617e-05 -4.094282573756468e-04 1.212566464086642e-05 2.787943797395415e-04 7.906937735293460e-06 1.470317429827583e-10 6.613314441136522e-11 6.251966434980768e-11 2.310618224645365e-08 2.573524125569423e-09 2.584271978188429e-09
1.503088921405740e+00 2.224419920162940e-01 5.999274761145083e-01 9.438576724435624e-04 -2.738293451137382e-04 1.528233364819522e-04 3.035164966405294e-03 5.061262147279723e-05 -1.810260691586374e+00 4.805616525238136e-02 1.736975764812694e-01 9.990655919176500e-05 -4.104286831592645e-04 1.255509317998077e-05 2.884148474036580e-04 7.961516257275006e-06 1.576303647579996e-10 6.942950981706945e-11 6.338574111485423e-11 2.335497217347598e-08 1.995832327497139e-09 2.561637452348656e-09
1.514416127791663e+00 2.199365622123998e-01 6.013441030872907e-01 9.476905240112002e-04 -1.975000263243625e-04 1.532998395951658e-04 3.034952127998632e-03 5.028608517251314e-05 -1.830594748071695e+00 4.807243750056150e-02 1.767394321983587e-01 1.009373137121818e-04 -4.111441571437710e-04 1.296931970022238e-05 2.976493345898496e-04 8.004420367318449e-06 1.682032534865762e-10 7.249500715652820e-11 6.407074541674240e-11 2.350084081990356e-08 1.418515949355386e-09 2.528690361977246e-09
1.523307752167182e+00 2.179896374039387e-01 6.024616588492681e-01 9.520490336847145e-04 -1.407161223776657e-04 1.530489976921587e-04 3.028826307716458e-03 4.935599773597505e-05 -1.846578433275021e+00 4.808521076279279e-02 1.791510254091971e-01 1.017776902167887e-04 -4.115513510608922e-04 1.329886115087361e-05 3.049619846262725e-04 8.031979723182959e-06 1.768597079102154e-10 7.484857634236394e-11 6.451269827362221e-11 2.342399569457439e-08 1.001096805790232e-09 2.436014512513575e-09
1.532268312342556e+00 2.160450534323551e-01 6.035936905531305e-01 9.570096694466935e-04 -8.601960996150369e-05 1.522880597050545e-04 3.018059459935438e-03 4.777160660358336e-05 -1.862711377669059e+00 4.809776215903951e-02 1.816028122621925e-01 1.026267861916453e-04 -4.118287114497152e-04 1.363427023311299e-05 3.123756792365505e-04 8.054592426465995e-06 1.858933247895510e-10 7.716498682832263e-11 6.487645915648337e-11 2.319165312873025e-08 6.098175304184426e-10 2.282126397487530e-09
1.541382483741625e+00 2.140849278145175e-01 6.047517578647479e-01 9.624197365397744e-04 -3.275094479190976e-05 1.511507542800790e-04 3.003031811854615e-03 4.580258700598410e-05 -1.879150709088174e+00 4.810987200012476e-02 1.841190326426036e-01 1.034699968706237e-04 -4.119775609434960e-04 1.397824279712976e-05 3.199516418030388e-04 8.072401006228081e-06 1.953912716955101e-10 7.945637088883377e-11 6.516365800535215e-11 2.284655051943682e-08 2.378127261025538e-10 2.097876976440743e-09
1.550663730756049e+00 2.121071450599671e-01 6.059384238688235e-01 9.681118755464378e-04 1.927919723411842e-05 1.498251009290711e-04 2.984163239799794e-03 4.395811749258002e-05 -1.895924489562291e+00 4.812130810934782e-02 1.867048347742536e-01 1.042973335883581e-04 -4.119944190627007e-04 1.433081668567949e-05 3.276931603109800e-04 8.085184730556698e-06 2.053723068785495e-10 8.171494506064467e-11 6.537021212722719e-11 2.244756086840633e-08 -1.176187729052500e-10 1.932316093491470e-09
1.560141176374844e+00 2.101064070459968e-01 6.071581803599889e-01 9.739554416120472e-04 7.034703969199211e-05 1.485068799063428e-04 2.961858348438913e-03 4.285368231350997e-05 -1.913087624600288e+00 4.813203013993819e-02 1.893699276932171e-01 1.051165833407670e-04 -4.118744461830221e-04 1.469264042316654e-05 3.356170709029502e-04 8.092677597134819e-06 2.158736826044674e-10 8.393549476477629e-11 6.549143069116778e-11 2.205429337951692e-08 -4.593440082129282e-10 1.836438087827238e-09
1.569862242094246e+00 2.080738441997965e-01 6.084178238260407e-01 9.798593775789438e-04 1.208241540419062e-04 1.473586207236268e-04 2.936495796130696e-03 4.301637685502623e-05 -1.930726388755258e+00 4.814225202732685e-02 1.921295415580952e-01 1.059566107247210e-04 -4.116101432467195e-04 1.506513411836511e-05 3.437561023761691e-04 8.094606319419157e-06 2.269582660043284e-10 8.611495189927395e-11 6.552265146638054e-11 2.171456310156970e-08 -7.906076398418405e-10 1.850408677733637e-09
1.579893611130661e+00 2.059970128284088e-01 6.097266132726435e-01 9.857601595592816e-04 1.711815293264947e-04 1.464726635022580e-04 2.908436700899084e-03 4.464366980302481e-05 -1.948959647094324e+00 4.815247439393359e-02 1.950049638735651e-01 1.068678957229836e-04 -4.111898199618523e-04 1.545057628938803e-05 3.521597294870274e-04 8.090722834179811e-06 2.387203076741996e-10 8.825114400067291e-11 6.545979597951859e-11 2.145424115344571e-08 -1.115195932699545e-09 1.993057253481509e-09
1.586441353468852e+00 2.046526036915106e-01 6.105851733116506e-01 9.884192304627673e-04 2.034274343539358e-04 1.459886160107050e-04 2.889737288329826e-03 4.609765007317806e-05 -1.960869077446327e+00 4.815941416435206e-02 1.968968809937148e-01 1.075230744211060e-04 -4.108354360511369e-04 1.570261396205348e-05 3.576444409914136e-04 8.085097765575757e-06 2.465720852412770e-10 8.957964898018155e-11 6.536880587891810e-11 2.131267600472106e-08 -1.325721739112455e-09 2.124993342269174e-09
1.592639399164707e+00 2.033880803369565e-01 6.113993874157566e-01 9.896567210477265e-04 2.340871643645818e-04 1.454051236120131e-04 2.872782410902598e-03 4.698665313612885e-05 -1.972127884977037e+00 4.816632377280376e-02 1.986982098895373e-01 1.081911882895168e-04 -4.104413727611430e-04 1.594147393667497e-05 3.628344150985833e-04 8.077817978059672e-06 2.541305912736872e-10 9.078662126478860e-11 6.525114328666403e-11 2.114264997262482e-08 -1.528179596839491e-09 2.207745572934888e-09
1.603722027030970e+00 2.011464504489812e-01 6.128584039410944e-01 9.915905790140480e-04 2.890103695269482e-04 1.439939507055212e-04 2.844088568903125e-03 4.730527499828913e-05 -1.992214461990802e+00 4.817884279577252e-02 2.019444035795508e-01 1.094291223341390e-04 -4.095921741434709e-04 1.636943836616796e-05 3.721128574250711e-04 8.060514493338829e-06 2.679585124237714e-10 9.281369514109385e-11 6.497189389732532e-11 2.073425783978407e-08 -1.883108929289737e-09 2.237789042663759e-09
1.614946566502890e+00 1.989012981488190e-01 6.143398299706788e-01 9.931936019584640e-04 3.443640193640192e-04 1.422137236327578e-04 2.816735137312968e-03 4.647320730201223e-05 -2.012489555112478e+00 4.819122892564711e-02 2.052652417552795e-01 1.106850557689773e-04 -4.085402176508768e-04 1.680412225210934e-05 3.815117075246441e-04 8.037297589088947e-06 2.823785246638363e-10 9.468300970009750e-11 6.459815253557500e-11 2.022474318949441e-08 -2.233237716602484e-09 2.159758996935803e-09
